Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Fertilizer,Crop_Cotton,Crop_Ginger,Crop_Gram,Crop_Grapes,Crop_Groundnut,Crop_Jowar,Crop_Maize,Crop_Masoor,Crop_Moong,Crop_Rice,Crop_Soybean,Crop_Sugarcane,Crop_Tur,Crop_Turmeric,Crop_Urad,Crop_Wheat,Soil_color_Black,Soil_color_Dark Brown,Soil_color_Light Brown,Soil_color_Medium Brown,Soil_color_Red,Soil_color_Red ,Soil_color_Reddish Brown
0.6153846153846154,0.625,0.6896551724137931,0.6666666666666667,1500,25,DAP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.42307692307692313,0.5,0.7241379310344828,0.33333333333333326,1000,30,DAP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.46153846153846156,0.5,0.7241379310344828,0.33333333333333326,1000,30,DAP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.5,0.5,0.7241379310344828,0.33333333333333326,1000,30,DAP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.5384615384615384,0.5,0.7241379310344828,0.33333333333333326,1000,30,DAP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.576923076923077,0.5,0.7241379310344828,0.33333333333333326,1000,30,DAP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.6153846153846154,0.5,0.7241379310344828,0.33333333333333326,1000,30,DAP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.42307692307692313,0.5625,0.7586206896551725,0.4999999999999998,1100,35,DAP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.46153846153846156,0.5625,0.7586206896551725,0.4999999999999998,1100,35,DAP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.5,0.5625,0.7586206896551725,0.4999999999999998,1100,35,DAP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.5384615384615384,0.5625,0.7586206896551725,0.4999999999999998,1100,35,DAP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.576923076923077,0.5625,0.7586206896551725,0.4999999999999998,1100,35,DAP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.6153846153846154,0.5625,0.7586206896551725,0.4999999999999998,1100,35,DAP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.42307692307692313,0.625,0.6551724137931035,0.6666666666666667,1200,20,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.46153846153846156,0.625,0.6551724137931035,0.6666666666666667,1200,20,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.5,0.625,0.6551724137931035,0.6666666666666667,1200,20,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.5384615384615384,0.625,0.6551724137931035,0.6666666666666667,1200,20,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.576923076923077,0.625,0.6551724137931035,0.6666666666666667,1200,20,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.6153846153846154,0.625,0.6551724137931035,0.6666666666666667,1200,20,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.42307692307692313,0.5,0.6896551724137931,0.33333333333333326,1300,25,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.46153846153846156,0.5,0.6896551724137931,0.33333333333333326,1300,25,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.5,0.5,0.6896551724137931,0.33333333333333326,1300,25,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.5384615384615384,0.5,0.6896551724137931,0.33333333333333326,1300,25,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.576923076923077,0.5,0.6896551724137931,0.33333333333333326,1300,25,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.6153846153846154,0.5,0.6896551724137931,0.33333333333333326,1300,25,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.42307692307692313,0.5625,0.7241379310344828,0.4999999999999998,1400,30,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.46153846153846156,0.5625,0.7241379310344828,0.4999999999999998,1400,30,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.5,0.5625,0.7241379310344828,0.4999999999999998,1400,30,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.5384615384615384,0.5625,0.7241379310344828,0.4999999999999998,1400,30,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.576923076923077,0.5625,0.7241379310344828,0.4999999999999998,1400,30,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.6153846153846154,0.5625,0.7241379310344828,0.4999999999999998,1400,30,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.42307692307692313,0.625,0.7586206896551725,0.6666666666666667,1500,35,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.46153846153846156,0.625,0.7586206896551725,0.6666666666666667,1500,35,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.5,0.625,0.7586206896551725,0.6666666666666667,1500,35,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.5384615384615384,0.625,0.7586206896551725,0.6666666666666667,1500,35,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.576923076923077,0.625,0.7586206896551725,0.6666666666666667,1500,35,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.6153846153846154,0.625,0.7586206896551725,0.6666666666666667,1500,35,MOP,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.0,0.1875,0.13793103448275862,0.33333333333333326,600,25,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.038461538461538464,0.1875,0.13793103448275862,0.33333333333333326,600,25,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.07692307692307693,0.1875,0.13793103448275862,0.33333333333333326,600,25,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.11538461538461542,0.1875,0.13793103448275862,0.33333333333333326,600,25,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.15384615384615385,0.1875,0.13793103448275862,0.33333333333333326,600,25,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.0,0.25,0.1724137931034483,0.4999999999999998,700,30,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.038461538461538464,0.25,0.1724137931034483,0.4999999999999998,700,30,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.07692307692307693,0.25,0.1724137931034483,0.4999999999999998,700,30,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.11538461538461542,0.25,0.1724137931034483,0.4999999999999998,700,30,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.15384615384615385,0.25,0.1724137931034483,0.4999999999999998,700,30,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.0,0.3125,0.2068965517241379,0.6666666666666667,800,25,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.038461538461538464,0.3125,0.2068965517241379,0.6666666666666667,800,25,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.07692307692307693,0.3125,0.2068965517241379,0.6666666666666667,800,25,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.11538461538461542,0.3125,0.2068965517241379,0.6666666666666667,800,25,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.15384615384615385,0.3125,0.2068965517241379,0.6666666666666667,800,25,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.0,0.1875,0.24137931034482757,0.33333333333333326,600,30,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.038461538461538464,0.1875,0.24137931034482757,0.33333333333333326,600,30,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.07692307692307693,0.1875,0.24137931034482757,0.33333333333333326,600,30,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.11538461538461542,0.1875,0.24137931034482757,0.33333333333333326,600,30,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.15384615384615385,0.1875,0.24137931034482757,0.33333333333333326,600,30,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.0,0.25,0.13793103448275862,0.4999999999999998,700,25,Urea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.038461538461538464,0.25,0.13793103448275862,0.4999999999999998,700,25,Urea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.07692307692307693,0.25,0.13793103448275862,0.4999999999999998,700,25,Urea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.11538461538461542,0.25,0.13793103448275862,0.4999999999999998,700,25,Urea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.15384615384615385,0.25,0.13793103448275862,0.4999999999999998,700,25,Urea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.0,0.3125,0.1724137931034483,0.6666666666666667,800,30,Urea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.038461538461538464,0.3125,0.1724137931034483,0.6666666666666667,800,30,Urea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.07692307692307693,0.3125,0.1724137931034483,0.6666666666666667,800,30,Urea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.11538461538461542,0.3125,0.1724137931034483,0.6666666666666667,800,30,Urea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.15384615384615385,0.3125,0.1724137931034483,0.6666666666666667,800,30,Urea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.0,0.1875,0.2068965517241379,0.33333333333333326,600,25,Urea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.038461538461538464,0.1875,0.2068965517241379,0.33333333333333326,600,25,Urea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.07692307692307693,0.1875,0.2068965517241379,0.33333333333333326,600,25,Urea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.11538461538461542,0.1875,0.2068965517241379,0.33333333333333326,600,25,Urea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.15384615384615385,0.1875,0.2068965517241379,0.33333333333333326,600,25,Urea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.0,0.25,0.24137931034482757,0.4999999999999998,700,30,Urea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.038461538461538464,0.25,0.24137931034482757,0.4999999999999998,700,30,Urea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.07692307692307693,0.25,0.24137931034482757,0.4999999999999998,700,30,Urea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.11538461538461542,0.25,0.24137931034482757,0.4999999999999998,700,30,Urea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.15384615384615385,0.25,0.24137931034482757,0.4999999999999998,700,30,Urea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.0,0.3125,0.13793103448275862,0.6666666666666667,800,25,SSP,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.038461538461538464,0.3125,0.13793103448275862,0.6666666666666667,800,25,SSP,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.07692307692307693,0.3125,0.13793103448275862,0.6666666666666667,800,25,SSP,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.11538461538461542,0.3125,0.13793103448275862,0.6666666666666667,800,25,SSP,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.15384615384615385,0.3125,0.13793103448275862,0.6666666666666667,800,25,SSP,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.0,0.1875,0.1724137931034483,0.33333333333333326,600,30,SSP,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.038461538461538464,0.1875,0.1724137931034483,0.33333333333333326,600,30,SSP,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.07692307692307693,0.1875,0.1724137931034483,0.33333333333333326,600,30,SSP,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.11538461538461542,0.1875,0.1724137931034483,0.33333333333333326,600,30,SSP,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.15384615384615385,0.1875,0.1724137931034483,0.33333333333333326,600,30,SSP,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.0,0.25,0.2068965517241379,0.4999999999999998,700,25,SSP,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.038461538461538464,0.25,0.2068965517241379,0.4999999999999998,700,25,SSP,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.07692307692307693,0.25,0.2068965517241379,0.4999999999999998,700,25,SSP,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.11538461538461542,0.25,0.2068965517241379,0.4999999999999998,700,25,SSP,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.15384615384615385,0.25,0.2068965517241379,0.4999999999999998,700,25,SSP,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.0,0.3125,0.24137931034482757,0.6666666666666667,800,30,SSP,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.038461538461538464,0.3125,0.24137931034482757,0.6666666666666667,800,30,SSP,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.07692307692307693,0.3125,0.24137931034482757,0.6666666666666667,800,30,SSP,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.11538461538461542,0.3125,0.24137931034482757,0.6666666666666667,800,30,SSP,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.15384615384615385,0.3125,0.24137931034482757,0.6666666666666667,800,30,SSP,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.15384615384615385,0.125,0.10344827586206896,0.16666666666666674,600,25,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.1923076923076923,0.125,0.10344827586206896,0.16666666666666674,600,25,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.23076923076923078,0.125,0.10344827586206896,0.16666666666666674,600,25,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.15384615384615385,0.1875,0.13793103448275862,0.33333333333333326,700,30,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.1923076923076923,0.1875,0.13793103448275862,0.33333333333333326,700,30,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.23076923076923078,0.1875,0.13793103448275862,0.33333333333333326,700,30,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.15384615384615385,0.125,0.13793103448275862,0.4999999999999998,800,25,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.1923076923076923,0.125,0.13793103448275862,0.4999999999999998,800,25,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.23076923076923078,0.125,0.13793103448275862,0.4999999999999998,800,25,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.15384615384615385,0.1875,0.10344827586206896,0.6666666666666667,600,30,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.1923076923076923,0.1875,0.10344827586206896,0.6666666666666667,600,30,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.23076923076923078,0.1875,0.10344827586206896,0.6666666666666667,600,30,10:26:26 NPK,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.6153846153846154,0.375,0.3103448275862069,0.16666666666666674,800,25,DAP,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.6538461538461539,0.375,0.3103448275862069,0.16666666666666674,800,25,DAP,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.6923076923076924,0.375,0.3103448275862069,0.16666666666666674,800,25,DAP,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.7307692307692308,0.375,0.3103448275862069,0.16666666666666674,800,25,DAP,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.7692307692307693,0.375,0.3103448275862069,0.16666666666666674,800,25,DAP,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.8076923076923077,0.375,0.3103448275862069,0.16666666666666674,800,25,DAP,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.8461538461538461,0.375,0.3103448275862069,0.16666666666666674,800,25,DAP,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.8846153846153847,0.375,0.3103448275862069,0.16666666666666674,800,25,DAP,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.9230769230769232,0.375,0.3103448275862069,0.16666666666666674,800,25,DAP,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.9615384615384616,0.375,0.3103448275862069,0.16666666666666674,800,25,DAP,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.0,0.375,0.3103448275862069,0.16666666666666674,800,25,DAP,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.6153846153846154,0.4375,0.3448275862068965,0.33333333333333326,900,30,DAP,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
